arcc34	contig_23	456	55593	1	456	3736	3281	457	0.0	 815	441	98.91	1
arcc35	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc36	contig_23	456	55593	1	456	3736	3281	458	4e-177	 616	333	91.05	1
arcc37	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc38	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc39	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc40	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc41	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc42	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc43	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc44	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc45	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc46	contig_23	456	55593	1	456	3736	3281	456	0.0	 760	411	96.71	1
arcc47	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc48	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc49	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc50	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc51	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc52	contig_23	456	55593	1	456	3736	3281	456	0.0	 826	447	99.34	1
arcc53	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc54	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc55	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc57	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc58	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc59	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc60	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc61	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc62	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc63	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc64	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc65	contig_23	456	55593	1	456	3736	3282	456	0.0	 802	434	98.46	1
arcc66	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc67	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc68	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc69	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc70	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc71	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc72	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc73	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc74	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc75	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc76	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc77	contig_23	436	55593	1	436	3736	3280	457	0.0	 669	362	93.87	1
arcc78	contig_23	456	55593	1	455	3736	3282	455	0.0	 841	455	100.00	1
arcc79	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc80	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc81	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc82	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc83	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc84	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc85	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc86	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc87	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc88	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc89	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc90	contig_23	455	55593	1	455	3736	3281	456	0.0	 819	443	99.12	1
arcc91	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc92	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc93	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc94	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc95	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc96	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc97	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc98	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc99	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc100	contig_23	456	55593	1	456	3736	3281	456	0.0	 826	447	99.34	1
arcc101	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc102	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc103	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc104	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc105	contig_23	456	55593	1	454	3736	3283	454	0.0	 822	445	99.34	1
arcc106	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc107	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc108	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc109	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc110	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc111	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc112	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc113	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc114	contig_23	455	55593	1	455	3736	3281	456	0.0	 830	449	99.56	1
arcc115	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc116	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc117	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc118	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc119	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc120	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc121	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc122	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc123	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc124	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc125	contig_23	456	55593	1	456	3736	3281	457	0.0	 815	441	98.91	1
arcc126	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc127	contig_23	456	55593	1	456	3736	3281	456	0.0	 826	447	99.34	1
arcc128	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc129	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc130	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc131	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc132	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc133	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc134	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc135	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc136	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc137	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc138	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc139	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc140	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc141	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc142	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc143	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc144	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc145	contig_23	455	55593	1	455	3736	3281	456	0.0	 802	434	98.46	1
arcc146	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc147	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc148	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc149	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc150	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc151	contig_23	456	55593	1	456	3736	3281	458	2e-175	 610	330	90.83	1
arcc152	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc153	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc154	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc155	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc156	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc157	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc158	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc159	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc160	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc161	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc162	contig_23	457	55593	1	457	3736	3281	457	0.0	 804	435	98.47	1
arcc163	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc164	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc165	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc166	contig_23	456	55593	1	456	3736	3281	456	0.0	 826	447	99.34	1
arcc167	contig_23	456	55593	1	456	3736	3281	456	0.0	 826	447	99.34	1
arcc168	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc169	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc170	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc171	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc172	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc173	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc174	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc175	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc176	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc177	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc178	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc179	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc180	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc181	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc182	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc183	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc184	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc185	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc186	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc187	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc188	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc189	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc190	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc191	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc192	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc193	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc194	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc195	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc196	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc197	contig_23	456	55593	1	456	3736	3281	456	0.0	 765	414	96.93	1
arcc198	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc199	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc200	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc201	contig_23	456	55593	1	456	3736	3281	456	0.0	 798	432	98.25	1
arcc202	contig_23	456	55593	1	456	3736	3281	456	0.0	 760	411	96.71	1
arcc203	contig_23	456	55593	1	456	3736	3281	456	0.0	 760	411	96.71	1
arcc204	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc205	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc206	contig_23	456	55593	1	456	3736	3281	458	4e-177	 616	333	91.05	1
arcc207	contig_23	456	55593	1	456	3736	3281	459	2e-175	 610	330	90.85	1
arcc208	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc209	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc210	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc211	contig_23	456	55593	1	456	3736	3281	458	0.0	 632	342	91.70	1
arcc212	contig_23	456	55593	1	456	3736	3281	458	9e-179	 621	336	91.27	1
arcc213	contig_23	456	55593	1	456	3736	3281	456	0.0	 826	447	99.34	1
arcc214	contig_23	456	55593	1	456	3736	3281	456	0.0	 826	447	99.34	1
arcc215	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc216	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc217	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc218	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc219	contig_23	446	55593	1	446	3736	3281	456	0.0	 750	406	96.71	1
arcc220	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc221	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc222	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc223	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc224	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc225	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc226	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc227	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc228	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc229	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc230	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc231	contig_23	455	55593	1	455	3736	3281	456	0.0	 813	440	98.90	1
arcc232	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc233	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc234	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc235	contig_23	456	55593	1	456	3736	3281	456	0.0	 826	447	99.34	1
arcc236	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc237	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc238	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc239	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc240	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc241	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc242	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc243	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc244	contig_23	456	55593	1	454	3736	3283	454	0.0	 822	445	99.34	1
arcc245	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc246	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc247	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc248	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc249	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc250	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc251	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc252	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc253	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc254	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc255	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc256	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc257	contig_23	456	55593	1	456	3736	3281	456	0.0	 826	447	99.34	1
arcc258	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc259	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc260	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc261	contig_23	456	55593	1	456	3736	3281	456	0.0	 826	447	99.34	1
arcc262	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc263	contig_23	456	55593	1	456	3736	3281	456	0.0	 765	414	96.93	1
arcc264	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc265	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc266	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc267	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc268	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc269	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc270	contig_23	456	55593	1	456	3736	3281	458	2e-180	 627	339	91.48	1
arcc271	contig_23	456	55593	1	456	3736	3281	458	9e-179	 621	336	91.27	1
arcc272	contig_23	456	55593	1	456	3736	3281	458	2e-180	 627	339	91.48	1
arcc273	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc274	contig_23	456	55593	1	456	3736	3281	456	0.0	 782	423	97.59	1
arcc275	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc276	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc277	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc278	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc279	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc280	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc281	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc282	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc283	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc284	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc285	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc286	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc287	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc288	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc289	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc290	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc291	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc292	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc293	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc294	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc295	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc296	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc297	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc298	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc299	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc300	contig_23	456	55593	1	455	3736	3282	455	0.0	 802	434	98.46	1
arcc301	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc302	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc303	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc304	contig_23	456	55593	1	456	3736	3281	456	0.0	 798	432	98.25	1
arcc305	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc306	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc307	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc308	contig_23	456	55593	1	456	3736	3281	456	0.0	 760	411	96.71	1
arcc309	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc310	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc311	contig_23	456	55593	1	456	3736	3281	456	0.0	 809	438	98.68	1
arcc312	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc313	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc314	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc315	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc316	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc317	contig_23	455	55593	1	455	3736	3281	456	0.0	 808	437	98.68	1
arcc318	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc319	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc320	contig_23	456	55593	1	456	3736	3281	458	4e-177	 616	333	91.05	1
arcc321	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc322	contig_23	456	55593	1	456	3736	3281	456	0.0	 832	450	99.56	1
arcc323	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc324	contig_23	456	55593	1	456	3736	3281	456	0.0	 815	441	98.90	1
arcc325	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc326	contig_23	456	55593	1	456	3736	3281	456	0.0	 837	453	99.78	1
arcc327	contig_23	456	55593	1	453	3736	3284	453	0.0	 815	441	99.12	1
arcc328	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc329	contig_23	456	55593	1	456	3736	3281	456	0.0	 826	447	99.34	1
arcc330	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc331	contig_23	456	55593	1	456	3736	3281	456	0.0	 821	444	99.12	1
arcc332	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc333	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
arcc334	contig_23	456	55593	1	456	3736	3281	456	0.0	 804	435	98.46	1
